Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Close Ended Schemes ( Income )


IIFL Mutual Fund
116907;IIFL Fixed Maturity Plan - Series 2 - Growth;11.0991;11.0991;11.0991;02-Apr-2013
116907;IIFL Fixed Maturity Plan - Series 2 - Growth;11.1010;11.1010;11.1010;03-Apr-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0289;10.0289;10.0289;09-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0341;10.0341;10.0341;10-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0376;10.0376;10.0376;11-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0489;10.0489;10.0489;12-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0524;10.0524;10.0524;13-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0588;10.0588;10.0588;16-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0729;10.0729;10.0729;17-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0876;10.0876;10.0876;18-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0841;10.0841;10.0841;19-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0845;10.0845;10.0845;20-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0801;10.0801;10.0801;23-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0810;10.0810;10.0810;24-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0817;10.0817;10.0817;25-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0844;10.0844;10.0844;26-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0878;10.0878;10.0878;27-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0960;10.0960;10.0960;30-Apr-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0993;10.0993;10.0993;02-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0959;10.0959;10.0959;03-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0986;10.0986;10.0986;04-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1072;10.1072;10.1072;07-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1093;10.1093;10.1093;08-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1098;10.1098;10.1098;09-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1073;10.1073;10.1073;10-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1062;10.1062;10.1062;11-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1143;10.1143;10.1143;14-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1204;10.1204;10.1204;15-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1248;10.1248;10.1248;16-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1275;10.1275;10.1275;17-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1281;10.1281;10.1281;18-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1342;10.1342;10.1342;21-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1372;10.1372;10.1372;22-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1405;10.1405;10.1405;23-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1458;10.1458;10.1458;24-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1480;10.1480;10.1480;25-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1562;10.1562;10.1562;28-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1596;10.1596;10.1596;29-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1625;10.1625;10.1625;30-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1738;10.1738;10.1738;31-May-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1741;10.1741;10.1741;01-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1870;10.1870;10.1870;04-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1898;10.1898;10.1898;05-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.1976;10.1976;10.1976;06-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2023;10.2023;10.2023;07-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2082;10.2082;10.2082;08-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2135;10.2135;10.2135;11-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2173;10.2173;10.2173;12-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2355;10.2355;10.2355;13-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2353;10.2353;10.2353;14-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2362;10.2362;10.2362;15-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2291;10.2291;10.2291;18-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2264;10.2264;10.2264;19-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2405;10.2405;10.2405;20-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2496;10.2496;10.2496;21-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2490;10.2490;10.2490;22-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2568;10.2568;10.2568;25-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2626;10.2626;10.2626;26-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2673;10.2673;10.2673;27-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2728;10.2728;10.2728;28-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2802;10.2802;10.2802;29-Jun-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.2897;10.2897;10.2897;03-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3037;10.3037;10.3037;04-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3024;10.3024;10.3024;05-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3087;10.3087;10.3087;06-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3122;10.3122;10.3122;09-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3122;10.3122;10.3122;10-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3134;10.3134;10.3134;11-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3168;10.3168;10.3168;12-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3212;10.3212;10.3212;13-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3311;10.3311;10.3311;16-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3346;10.3346;10.3346;17-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3399;10.3399;10.3399;18-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3440;10.3440;10.3440;19-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3477;10.3477;10.3477;20-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3551;10.3551;10.3551;23-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3596;10.3596;10.3596;24-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3635;10.3635;10.3635;25-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3658;10.3658;10.3658;26-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3685;10.3685;10.3685;27-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3760;10.3760;10.3760;30-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3739;10.3739;10.3739;31-Jul-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3776;10.3776;10.3776;01-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3844;10.3844;10.3844;02-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.3925;10.3925;10.3925;03-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4010;10.4010;10.4010;06-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4071;10.4071;10.4071;07-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4080;10.4080;10.4080;08-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4053;10.4053;10.4053;09-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4052;10.4052;10.4052;10-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4125;10.4125;10.4125;13-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4146;10.4146;10.4146;14-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4210;10.4210;10.4210;16-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4241;10.4241;10.4241;17-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4352;10.4352;10.4352;21-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4392;10.4392;10.4392;22-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4428;10.4428;10.4428;23-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4443;10.4443;10.4443;24-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4510;10.4510;10.4510;27-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4528;10.4528;10.4528;28-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4551;10.4551;10.4551;29-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4596;10.4596;10.4596;30-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4626;10.4626;10.4626;31-Aug-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4723;10.4723;10.4723;03-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4754;10.4754;10.4754;04-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4806;10.4806;10.4806;05-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4853;10.4853;10.4853;06-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4862;10.4862;10.4862;07-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4902;10.4902;10.4902;10-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4924;10.4924;10.4924;11-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.4959;10.4959;10.4959;12-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5001;10.5001;10.5001;13-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5053;10.5053;10.5053;14-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5158;10.5158;10.5158;17-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5173;10.5173;10.5173;18-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5232;10.5232;10.5232;20-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5269;10.5269;10.5269;21-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5361;10.5361;10.5361;24-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5387;10.5387;10.5387;25-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5431;10.5431;10.5431;26-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5463;10.5463;10.5463;27-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5516;10.5516;10.5516;28-Sep-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5604;10.5604;10.5604;01-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5677;10.5677;10.5677;03-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5756;10.5756;10.5756;04-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5793;10.5793;10.5793;05-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5856;10.5856;10.5856;08-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5886;10.5886;10.5886;09-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5911;10.5911;10.5911;10-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5931;10.5931;10.5931;11-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.5957;10.5957;10.5957;12-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6027;10.6027;10.6027;15-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6051;10.6051;10.6051;16-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6078;10.6078;10.6078;17-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6103;10.6103;10.6103;18-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6112;10.6112;10.6112;19-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6173;10.6173;10.6173;22-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6193;10.6193;10.6193;23-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6218;10.6218;10.6218;25-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6313;10.6313;10.6313;29-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6327;10.6327;10.6327;30-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6331;10.6331;10.6331;31-Oct-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6354;10.6354;10.6354;01-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6372;10.6372;10.6372;02-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6443;10.6443;10.6443;05-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6472;10.6472;10.6472;06-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6495;10.6495;10.6495;07-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6518;10.6518;10.6518;08-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6544;10.6544;10.6544;09-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6609;10.6609;10.6609;12-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6681;10.6681;10.6681;15-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6698;10.6698;10.6698;16-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6773;10.6773;10.6773;19-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6803;10.6803;10.6803;20-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6822;10.6822;10.6822;21-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6846;10.6846;10.6846;22-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6852;10.6852;10.6852;23-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6921;10.6921;10.6921;26-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6942;10.6942;10.6942;27-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.6994;10.6994;10.6994;29-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7023;10.7023;10.7023;30-Nov-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7103;10.7103;10.7103;03-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7129;10.7129;10.7129;04-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7149;10.7149;10.7149;05-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7170;10.7170;10.7170;06-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7191;10.7191;10.7191;07-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7247;10.7247;10.7247;10-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7263;10.7263;10.7263;11-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7288;10.7288;10.7288;12-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7333;10.7333;10.7333;13-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7355;10.7355;10.7355;14-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7436;10.7436;10.7436;17-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7457;10.7457;10.7457;18-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7475;10.7475;10.7475;19-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7489;10.7489;10.7489;20-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7527;10.7527;10.7527;21-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7619;10.7619;10.7619;24-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7679;10.7679;10.7679;26-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7715;10.7715;10.7715;27-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7737;10.7737;10.7737;28-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7817;10.7817;10.7817;31-Dec-2012
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7883;10.7883;10.7883;01-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7915;10.7915;10.7915;02-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7939;10.7939;10.7939;03-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.7966;10.7966;10.7966;04-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8044;10.8044;10.8044;07-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8071;10.8071;10.8071;08-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8089;10.8089;10.8089;09-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8118;10.8118;10.8118;10-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8146;10.8146;10.8146;11-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8219;10.8219;10.8219;14-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8246;10.8246;10.8246;15-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8270;10.8270;10.8270;16-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8293;10.8293;10.8293;17-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8317;10.8317;10.8317;18-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8389;10.8389;10.8389;21-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8417;10.8417;10.8417;22-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8442;10.8442;10.8442;23-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8470;10.8470;10.8470;24-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8565;10.8565;10.8565;28-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8589;10.8589;10.8589;29-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8613;10.8613;10.8613;30-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8636;10.8636;10.8636;31-Jan-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8662;10.8662;10.8662;01-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8733;10.8733;10.8733;04-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8757;10.8757;10.8757;05-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8781;10.8781;10.8781;06-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8804;10.8804;10.8804;07-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8828;10.8828;10.8828;08-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8899;10.8899;10.8899;11-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8923;10.8923;10.8923;12-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8947;10.8947;10.8947;13-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8971;10.8971;10.8971;14-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.8994;10.8994;10.8994;15-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9066;10.9066;10.9066;18-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9113;10.9113;10.9113;20-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9137;10.9137;10.9137;21-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9161;10.9161;10.9161;22-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9232;10.9232;10.9232;25-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9256;10.9256;10.9256;26-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9280;10.9280;10.9280;27-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9304;10.9304;10.9304;28-Feb-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9328;10.9328;10.9328;01-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9399;10.9399;10.9399;04-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9423;10.9423;10.9423;05-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9446;10.9446;10.9446;06-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9470;10.9470;10.9470;07-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9492;10.9492;10.9492;08-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9564;10.9564;10.9564;11-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9588;10.9588;10.9588;12-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9614;10.9614;10.9614;13-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9639;10.9639;10.9639;14-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9665;10.9665;10.9665;15-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9733;10.9733;10.9733;18-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9760;10.9760;10.9760;19-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9787;10.9787;10.9787;20-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9806;10.9806;10.9806;21-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9834;10.9834;10.9834;22-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9915;10.9915;10.9915;25-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9937;10.9937;10.9937;26-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.9984;10.9984;10.9984;28-Mar-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;11.0168;11.0168;11.0168;02-Apr-2013
117181;IIFL Fixed Maturity Plan-Series 3 - Dividend;10.0000;10.0000;10.0000;03-Apr-2013
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0289;10.0289;10.0289;09-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0341;10.0341;10.0341;10-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0376;10.0376;10.0376;11-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0489;10.0489;10.0489;12-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0524;10.0524;10.0524;13-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0588;10.0588;10.0588;16-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0729;10.0729;10.0729;17-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0876;10.0876;10.0876;18-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0841;10.0841;10.0841;19-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0845;10.0845;10.0845;20-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0801;10.0801;10.0801;23-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0810;10.0810;10.0810;24-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0817;10.0817;10.0817;25-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0844;10.0844;10.0844;26-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0878;10.0878;10.0878;27-Apr-2012
117182;IIFL Fixed Maturity Plan-Series 3 - Growth;10.0960;10.0960;10.0960;30-Apr-2012
